"Language	Tweet ID	Phrase	Metaphoric lemmas	COVID metaphor label	Comment";
"sl	1260923483346866178	socialni sporazum za sprejem ukrepov		n	";
"sl	1260923483346866178	trgu dela v Sloveniji		n	";
"sl	1260923483346866178	socialnega dialoga	dialog	n	not covid rel";
"sl	1260923483346866178	ekonomskih posledic epidemije		n	";
"sl	1260923483346866178	visoke rasti brezposelnosti	rast	n	not covid rel";
"sl	1260923483346866178	nujno sejo o potrebnih ukrepih		n	";
"sl	1261192072922566656	bojni linijo zoper epidemijo	bojen,linija	y	";
"sl	1261192072922566656	ceno koronakrize	cena	y	";
"sl	1261203337246126080	drugega vala korona virusa	val	y	";
"sl	1261203337246126080	zašèitne opreme		n	";
"sl	1261203337246126080	zašèitno opremo		n	";
"sl	1261220275833708544	ponovni izbruh epidemije	izbruh	y	";
"sl	1261220275833708544	zahrbtnega, zelo razširjajoèega in smtnonosnega korona virusa	zahrbten	y	";
"sl	1261220275833708544	prepreèevanje širjenja	širjenje	n	";
"sl	1261281554074161152	vala pandemije	val	y	";
"sl	1261281554074161152	rahlim nasmeškom		n	";
"sl	1261281554074161152	srednjim prstom na dlani		n	";
"sl	1261793748905844742	avtomatska linija za izdelavo mask		n	";
"sl	1262442153810296832	val virusa	val	y	";
"sl	1262442153810296832	pozni jeseni		n	";
"sl	1262442153810296832	konca leta vavèer		n	";
"sl	1262825237105848321	boju z epidemijo COVID19	boj	y	";
"sl	1262825237105848321	prostovoljce gasilci		n	";
"sl	1262825237105848321	dodatka za nevarnost		n	";
"sl	1262825237105848321	posebne obremenitve	obremenitev	y	";
"sl	1262859084237324293	žrtev pri epidemiji	žrtev	y	";
"sl	1262859084237324293	ljudi v dso		n	";
"sl	1262859084237324293	janše o napadu na vojašnice		n	";
"sl	1263029644686700545	izbruha epidemije	izbruh	y	";
"sl	1263029644686700545	razglašena <NUMBER> <NUMBER> vlada		n	";
"sl	1263029644686700545	ukrepi <NUMBER>		n	";
"sl	1263081888601837570	zastavo zmage nad koronavirusom	zmaga	y	";
"sl	1263398037512216576	izbruh korone	izbruh	y	";
"sl	1263475010603307010	Vojaki s policisti zaradi korone		n	";
"sl	1263475010603307010	let v politiki		n	";
"sl	1263475010603307010	Huda demenca		n	";
"sl	1263475010603307010	Enotnost v veri		n	";
"sl	1263475010603307010	mobitel nadzor		n	";
"sl	1263779520483676162	vojno virusu	vojna	y	";
"sl	1263878642964353025	val epidemije	val	y	";
"sl	1263878642964353025	drugi val	val	y	not relation level";
"sl	1264090705548447744	corona žrtve	žrtev	y	";
"sl	1264221950727118848	veèja korona bomba	bomba	y	";
"sl	1264492572753514498	prvim valom Covid	val	y	";
"sl	1264492572753514498	èlovekove pravice		n	";
"sl	1264492572753514498	drugim valom	val	y	not relation level";
"sl	1264548323584770049	DNK virusa v odpadnih vodah		n	";
"sl	1264548323584770049	visoka raven		n	";
"sl	1264548323584770049	opojnih substanc		n	";
"sl	1264548323584770049	fermacevtskih dejavnosti		n	";
"sl	1264890282149056513	boju proti virusu	boj	y	";
"sl	1264924068278603779	mutacij virusa		n	";
"sl	1264924068278603779	razliènih ljudi		n	";
"sl	1265290993957572611	izbruhu virusa SARS	izbruh	y	";
"sl	1265290993957572611	humano evtanazijo pod pretvezo ukrepov		n	";
"sl	1265290993957572611	ateiste ventilatorji		n	";
"sl	1265290993957572611	bolniško maziljenje		n	";
"sl	1265290993957572611	prvem valu	val	y	not relation level";
"sl	1265377112233476099	bitka proti koroni	bitka	y	";
"sl	1265377112233476099	steklenice vina		n	";
"sl	1265717091006627840	c19 grožnje	grožnja	y	";
"sl	1265717091006627840	novih napravah		n	";
"sl	1265938463305674753	izbruhu COVID	izbruh	y	";
"sl	1265938463305674753	Odboru za finance		n	";
"sl	1265938463305674753	nujna seja		n	";
"sl	1265938463305674753	Predlog Zakona o poroštvu		n	";
"sl	1265938463305674753	Evropskem instrumentu za zaèasno podporo zmanjševanju		n	";
"sl	1265938463305674753	tveganj za brezposelnost v izrednih razmerah		n	";
"sl	1265938463305674753	izredni seji DZ		n	";
"sl	1265964621535592448	zmagovalke boja proti covid	boj	y	";
"sl	1265964621535592448	Hrvaški magazin Start		n	";
"sl	1265964621535592448	pravi lider		n	";
"sl	1266002580590727174	moèan izbruh virusa	izbruh	y	";
"sl	1266087248430133248	val epidemije	val	y	";
"sl	1266087248430133248	predsednik vlade		n	";
"sl	1266087248430133248	vladni ukrepi		n	";
"sl	1266261526115020803	drugega vala pandemije	val	y	";
"sl	1266261526115020803	èistega vina		n	idiomatic,not covid rel";
"sl	1266261526115020803	Plesalci v akciji		n	";
"sl	1266362173317459974	izbruhu epidemije	izbruh	y	";
"sl	1266362173317459974	gospodarskimi ukrepi		n	";
"sl	1266362173317459974	predstavnica stranke		n	";
"sl	1266362173317459974	normalnih casih		n	";
"sl	1266362173317459974	solidnih zakonov		n	";
"sl	1266453589687521280	boju z epidemijo koronavirus	boj	y	";
"sl	1266453589687521280	Šarèeva vlada		n	";
"sl	1266453589687521280	prazna skladišèa		n	";
"sl	1266602850496516097	Korak v boju proti epidemiji	korak,boj	y	";
"sl	1266602850496516097	zdravstveni organizaciji		n	";
"sl	1266777749202636802	bojem proti epidemiji	boj	y	";
"sl	1266777749202636802	simbolno gesto	gesta	n	not covid rel";
"sl	1266777749202636802	vojnega letalstva		n	";
"sl	1267060205864603649	bojni liniji proti virusu	bojen,linija	y	";
"sl	1267060205864603649	Hvala za odgovor		n	";
"sl	1267185442715316224	korone ozraèje		n	";
"sl	1267185442715316224	novim onesnaževanjem		n	";
"sl	1267821918284996616	pandemijo zla	zlo	n	reverse metaphor";
"sl	1267821918284996616	ravnovesje na svetu	ravnovesje	n	not covid rel";
"sl	1268054565586419714	bojnih vrstah med epidemijo	bojen	y	";
"sl	1268054565586419714	želja po oèrnitvi	oèrnitev	n	not covid rel";
"sl	1268054565586419714	zapisom v bistvu		n	";
"sl	1268054565586419714	zdravstvene delavce		n	";
"sl	1268433219474665473	prvega borca za maske	borec	y	";
"sl	1268614233555533828	naslednji val korone	val	y	";
"sl	1268614233555533828	novo vlado		n	";
"sl	1269184216115359744	simbol zmage proti Covid	zmaga	y	";
"sl	1269184216115359744	boleèina komunistov		n	";
"sl	1269184216115359744	bedaki kolesarjenja		n	";
"sl	1269184216115359744	simbol zmage proti Jugi		n	";
"sl	1269552044358148097	boju proti virusu	boj	y	";
"sl	1269552044358148097	Teme intervjuja z ženo voditelja		n	";
"sl	1269552044358148097	vzkliki smrt janšizmu		n	";
"sl	1269552044358148097	javni televiziji		n	";
"sl	1269684637128781825	nasilje z zaprtje v domove	nasilje	y	";
"sl	1269684637128781825	nošenje mask nasilje nad vsemi	nasilje	y	";
"sl	1269684637128781825	bolezenskih argumentov z lažno podporo medijev		n	";
"sl	1269902349725831168	izbruhu koronavirusa	izbruh	y	";
"sl	1269902349725831168	knjižni sejem		n	";
"sl	1270037910411149312	grožnjami pandemije v domovih	grožnja	y	";
"sl	1270037910411149312	oèitkih stroke na raèun		n	";
"sl	1270205624698261504	drugi val koronavirusa	val	y	";
"sl	1270276159700418561	množiènega izbruha okužb	izbruh	y	";
"sl	1270276159700418561	Drugi val Covid	val	y	";
"sl	1270276159700418561	zdravstvenega ministra		n	";
"sl	1271097940019462144	uspešen boj proti Coroni	boj	y	";
"sl	1271097940019462144	prejšni vladi		n	";
"sl	1271823380593942528	borbi z virusom	borba	y	";
"sl	1271823380593942528	Veèina držav		n	";
"sl	1271823380593942528	pomembne podatke		n	";
"sl	1272088273981243392	izbruhom afere Maske	izbruh	y	";
"sl	1272088273981243392	javnem priznanju Ivana		n	";
"sl	1272088273981243392	va l s predsednikom		n	";
"sl	1272088273981243392	raèunskega sodišèa Tomažem		n	";
"sl	1272544908360982530	izbruh bolezni COVID	izbruh	y	";
"sl	1272544908360982530	vlado k oceni pripravljenosti		n	";
"sl	1272544908360982530	zdravstveno ministrstvo		n	";
"sl	1272640428987252737	valu epidemije	val	y	";
"sl	1272640428987252737	\\n Kruha		n	";
"sl	1272843174336253952	izbruh virusa	izbruh	y	";
"sl	1272843174336253952	popoln lockdown		n	";
"sl	1272843174336253952	cepilska norija	norija	y	";
"sl	1272843174336253952	prijatelji pivo		n	";
"sl	1272843174336253952	nedogled do sesutja	sesutje	y	not relation level";
"sl	1273317972245872640	traso zmage nad epidemijo	trasa,zmaga	y	";
"sl	1273317972245872640	vojna letala		n	";
"sl	1273631117803913216	Drugi val korone	val	y	";
"sl	1273950755561639937	izbruhu drugega vala koronavirusa	izbruh,val	y	";
"sl	1273950755561639937	poslanico ljudem iz Kenije		n	";
"sl	1273950755561639937	Ugande v svahiliju		n	";
"sl	1273950755561639937	Blatnem jezeru		n	";
"sl	1273966476928716800	val koronavirusa	val	y	";
"sl	1273966476928716800	nezakonite proteste		n	";
"sl	1273966476928716800	javno zdravje		n	";
"sl	1274184878440005632	ponovnega izbruha virusa	izbruh	y	";
"sl	1274184878440005632	prazen trg Tiananmen		n	";
"sl	1274184878440005632	posnet <NUMBER> junija		n	";
"sl	1274627831083995137	stanje v boju s korona virusom	boj	y	";
"sl	1274627831083995137	trenutno stanje		n	";
"sl	1274994915148267521	drugega vala okužb	val	y	";
"sl	1274994915148267521	SPOROÈILO ZA JAVNOST Skupnost		n	";
"sl	1274994915148267521	nedavni napovedi ministra		n	";
"sl	1275685593985568769	prava korona bomba	bomba	y	";
"sl	1276508021024337926	tretji val virusa	val	y	";
"sl	1276508021024337926	dodatnega zaslužka		n	";
"sl	1276508021024337926	nepovratna sredstva v pridelavo zelenjave		n	";
"sl	1276508021024337926	turistièno dejavnost na kmetijah		n	";
"sl	1276592164110286849	drugega izbruha vala epidemije	izbruh,val	y	";
"sl	1277306697766371331	posredna žrtev kovida	žrtev	y	";
"sl	1277481024587522048	boj z drugim valom koronavirusa	boj,val	y	";
"sl	1277481024587522048	paket pomoèi	paket	n	";
"sl	1277481024587522048	mobilna aplikacija via		n	";
"sl	1277666379542429696	karantene ogenj		n	";
"sl	1277962797981171713	Prvo bitko z virusom	bitka	y	";
"sl	1277962797981171713	polena pod nogami		n	idiomatic,not covid rel";
"sl	1277962797981171713	Slovenski narod		n	";
"sl	1277981156940505098	drugem valu korona krize	val	y	";
"sl	1277981156940505098	globoka država	globok	n	not covid rel";
"sl	1277981156940505098	bolehni socialisti	bolehen	n	not covid rel";
"sl	1277981156940505098	leta brezvladja		n	";
"sl	1277981156940505098	prosto pot	pot	y	not relation level";
"sl	1278375312691286017	boju proti covidu	boj	y	";
"sl	1278375312691286017	evropskih državljanov iz tujine		n	";
"sl	1278375312691286017	spodbujanja raziskav		n	";
"sl	1278375312691286017	delovnih mest		n	";
"sl	1278375312691286017	Evropska unija		n	";
"sl	1278375312691286017	omejevanja širjenja novega koronavirusa	omejevanje,širjenje	*	";
"sl	1278589222148952065	valom epidemije koronavirusa	val	y	";
"sl	1278589222148952065	družbenih omrežij		n	";
"sl	1278589222148952065	pesniškega nateèaja Plaèaj		n	";
"sl	1278589222148952065	zbirka instapoezije		n	";
"sl	1279278920869777408	virusa zla	zlo	n	reverse metaphor";
"sl	1279278920869777408	Raznašalec virusa	virus	n	reverse metaphor";
"sl	1279278920869777408	korona virusa		n	";
"sl	1279385494024073219	Najnovejša mutacija korone		n	";
"sl	1279415490721591297	katastrofo glede širitve virusa	katastrofa	y	";
"sl	1279415490721591297	radijske postaje		n	";
"sl	1279415490721591297	skovenske muzike		n	";
"sl	1279415490721591297	obskurnih poroèevalcev		n	";
"sl	1279729234676776960	valu COVID19	val	y	";
"sl	1279729234676776960	vrnitev epidemije	vrnitev	y	";
"sl	1279729234676776960	oblastniki na osnovi prejšnje izkušnje		n	";
"sl	1280813996954845190	virus sovražnik	sovražnik	y	";
"sl	1280813996954845190	veliki kolaboranti v tej vojni	kolaborant,vojna	y	";
"sl	1280813996954845190	komiji virusu		n	";
"sl	1280813996954845190	gospodarsko bedo		n	";
"sl	1280844795401945088	izbruhu epidemije	izbruh	y	";
"sl	1281505808954667008	prvem valu wuhan virusa	val	y	";
"sl	1281505808954667008	nacifašistiène metode		n	";
"sl	1281505808954667008	karantene konc		n	";
"sl	1281527370772631552	boj proti coroni	boj	y	";
"sl	1281835085747179522	grožnjah z zaprtjem		n	";
"sl	1281835085747179522	hrvaškim ministrom za turizem		n	";
"sl	1281835085747179522	tujski promet pri južnih sosedih		n	";
"sl	1281835085747179522	Hrvaški turizem v èasu korone		n	";
"sl	1283694639879421953	prihodnje izbruhe COVID	izbruh	y	";
"sl	1283694639879421953	osebno zašè		n	";
"sl	1284223308729405440	grozljiv virus	grozljiv	y	";
"sl	1284223308729405440	švedskega poslovneža		n	";
"sl	1284546221361831936	zmagi nad Covid19	zmaga	y	";
"sl	1284771742850973696	novem valu epidemije koronavirusa	val	y	";
"sl	1284771742850973696	smrtna žrtev koronavirusa	žrtev	y	";
"sl	1284771742850973696	tednov umiranje		n	";
"sl	1284771742850973696	smrtna žrtev	žrtev	y	";
"sl	1285136311481925632	izbruhu epidemije	izbruh	y	";
"sl	1285136311481925632	oèitno špekulacijo		n	";
"sl	1285136311481925632	predèasnih volitvah		n	";
"sl	1285208933762764800	smrtna žrtev zaradi covid	žrtev	y	";
"sl	1285208933762764800	novi okužbi		n	";
"sl	1285498798828118016	smrtna žrtev Covid19	žrtev	y	";
"sl	1285498798828118016	carski rez		n	";
"sl	1285498798828118016	mati na respiratorju		n	";
"sl	1285589610891010048	orožja do mask		n	";
"sl	1285589610891010048	svinjarijo za smrtnimi kaznimi izdajalcev		n	";
"sl	1287403125427654656	izbruhu epidemije korona virusa	izbruh	y	";
"sl	1287403125427654656	Koreji voditelj Kim		n	";
"sl	1287403125427654656	krizni sestanek politbiroja		n	";
"sl	1287786993418670081	vdora okužbe	vdor	y	";
"sl	1287786993418670081	ranljivejših skupin		n	";
"sl	1287786993418670081	dolgotrajni oskrbi		n	";
"sl	1287786993418670081	starih staršev		n	";
"sl	1288345388366340096	poštenega napada virusa	napad	y	";
"sl	1288345388366340096	<NUMBER> ljudi		n	";
"sl	1289186024422170627	SKUPNEGA BOJA proti korona virusu	boj	y	";
"sl	1289186024422170627	NASTAVLJENA VODSTVA		n	";
"sl	1289186024422170627	strani ZLOÈINKE kraja otrok		n	";
"sl	1289186024422170627	nadrejenega SVINJEGOJCA ŽIDANA		n	";
"sl	1289186024422170627	TRUPLIH STAROSTNIKOV		n	";
"sl	1289246485712797700	škodljiva cepiva za unièenje ljudi	unièenje	y	";
"sl	1289246485712797700	gene plazilcev		n	";
"sl	1289246485712797700	globoke države		n	";
"sl	1289246485712797700	zvestih pomagaèev		n	";
"sl	1289246485712797700	radikalni levièarji		n	";
"sl	1291718254554218497	korona val	val	y	";
"sl	1293537133240647681	bitko s korono virusom	bitka	y	";
"sl	1293537133240647681	zadnjih dneh		n	";
"sl	1294218838133940225	okužbe v moštvu predvidenega nasprotnika		n	";
"sl	1294218838133940225	prijateljska tekma		n	";
"sl	1294561064147984384	izbruh v Vuhanu	izbruh	y	";
"sl	1294561064147984384	direktni leti v Evropo		n	";
"sl	1294561064147984384	Virološka stroka		n	";
"sl	1295302057734418432	drugim valom COVID19	val	y	";
"sl	1295302057734418432	državni nepokoršèini		n	";
"sl	1295302057734418432	širjenju coronavirus 	širjenje	n	";
"sl	1295302057734418432	drugi strani		n	";
"sl	1295302057734418432	mrcvarijo vlado		n	";
"sl	1295441726061125633	najuspešnejši borec proti kovidu	borec	y	";
"sl	1295441726061125633	domaèo tekmo na Madžarskem		n	";
"sl	1295675007943811074	boju proti virusu	boj	y	";
"sl	1295675007943811074	zlobnim virusom	zloben	y	";
"sl	1295675007943811074	Veliki vodja		n	";
"sl	1296107006680543240	boj proti COVID	boj	y	";
"sl	1296107006680543240	Zgodnje zdravljenje		n	";
"sl	1296370559266299905	krivuljo populacije		n	";
"sl	1296370559266299905	visoke številke		n	";
"sl	1296370559266299905	dejanskim številom		n	";
"sl	1296370559266299905	dejanske žrtve		n	";
"sl	1297756710665359360	Število žrtev korone	žrtev	y	";
"sl	1297756710665359360	leto samomorov		n	";
"sl	1297756710665359360	prometnih nesreèah		n	";
"sl	1299608408052641792	COVID katastrofo	katastrofa	y	";
"sl	1299608408052641792	politiènih toèk	toèka	n	not covid rel";
"sl	1299608408052641792	nogometnih tekmah		n	";
"sl	1299608408052641792	\\n Vir		n	";
"sl	1299608408052641792	Civilna zašèita		n	";
"sl	1299608408052641792	dni po tekmi		n	";
"sl	1299608408052641792	strma rast okuženih	strm,rast	y	";
"sl	1299951990089355265	drugi val corona epidemije	val	y	";
"sl	1299951990089355265	Republika Srbija		n	";
"sl	1299951990089355265	dni po odprtju šol		n	";
"sl	1299951990089355265	Republikanska stranka		n	";
"sl	1299951990089355265	nelegitimne volitve		n	";
"sl	1299975101690060801	seamasterja z odpornostjo na vodo		n	";
"sl	1300133944197812225	zdajšnji nasprotniki mask		n	";
"sl	1300133944197812225	politièna sprememba		n	";
"sl	1300133944197812225	nošenje mask		n	";
"sl	1300321420912852992	izbruhom koronavirusa	izbruh	y	";
"sl	1300321420912852992	glavni vir informacij ljudi		n	";
"sl	1300321420912852992	Preostali mediji		n	";
"sl	1300321420912852992	vir informacij		n	";
"sl	1300321420912852992	manjši meri		n	";
"sl	1300401541027946496	naglièni nakup vojaške opreme		n	";
"sl	1300401541027946496	džirlo ventilatorji		n	";
"sl	1300401541027946496	gospodarski krizi		n	";
"sl	1300401541027946496	digitalne suverenosti		n	";
"sl	1300401541027946496	stotine mio		n	";
"sl	1300401541027946496	Maske iz skret papirja		n	";
"sl	1300401541027946496	Slovenska vlada		n	";
"sl	1300401541027946496	slovensko krado		n	";
"sl	1300830786485129218	post korona psiho posledice		n	";
"sl	1300830786485129218	intrigi tekmovanju		n	";
"sl	1300830786485129218	hud padec		n	";
"sl	1301051744240185345	velièastni zmagi proti virusu	zmaga	y	";
"sl	1301051744240185345	zaprtje ob epidemiji COVID19 napaka		n	";
"sl	1301051744240185345	Janšistièna vlada		n	";
"sl	1301180720237490176	boj proti maskam v OŠ	boj	y	";
"sl	1301180720237490176	socialnim èutom		n	";
"sl	1301223011765432328	izbruh okuženosti	izbruh	y	";
"sl	1301223011765432328	odrejeno karanteno pred javnostjo		n	";
"sl	1301223011765432328	sorodniki na poèitnicah		n	";
"sl	1301223011765432328	prostega dne		n	";
"sl	1301249599034798080	maske nujno zlo	zlo	y	";
"sl	1301249599034798080	izjemo ekstra butlov		n	";
"sl	1301249599034798080	plaèanih provokatorjev		n	";
"sl	1301249599034798080	neobvladane epidemije COVID	neobvladan	y	";
